Artist,Album,Weight,Tags,Published
"Oh, Sleeper",The Armored March,48591538.665735245,,
Five Finger Death Punch,Hard to See,48511033.529481694,,
Motionless in White,When Love Met Destruction - EP,48318442.52937885,,
Architects,Doomsday (Piano Reprise),46986004.9756691,,
"Oh, Sleeper",The Titan EP,46536697.73814702,,
Unearth,Stings of Conscience,46495743.98520425,,
In This Moment,Call Me (Maxi Single),46295071.819338426,,
In This Moment,Prayers,46273469.64648517,,
As I Lay Dying,American Tragedy,45129598.65023474,,
Heaven Shall Burn,The Split Program,44901948.091603056,,
Lamb of God,Hourglass - Volume I - The Underground Years,42910968.17484662,,
Dead by April,Mystery,40809018.06893438,,
Callejon,Live in Köln,39413278.145695366,,
August Burns Red,Winter Wilderness EP,38713800.43889264,,
Architects,Modern Misery,36826975.09062661,,
Miss May I,'08 Demo,36797398.86749717,,
The Devil Wears Prada,Sour Breath,35955651.085424304,,
Avenged Sevenfold,Critical Acclaim,35816493.80747105,,
Amatory,Discovery,35432331.32063682,,
"Oh, Sleeper",The Titan,34413649.01256733,,
Northlane,Rot,34234887.31768801,,
Lamb of God,Hourglass - Volume II - The Epic Years,33304534.024931695,,
Caliban,Coverfield,32461694.43813848,,
Dead by April,Freeze Frame,32099810.939457204,,
Demon Hunter,Triptych [Special Edition],30651771.259259257,,
Fit for a King,The Price of Agony,28996229.75699558,,
Frontside,Nasze jest królestwo...,28703605.28634361,,
Fit for a King,Fit For A King [EP],28565709.48217888,,
As I Lay Dying,Redefined,28349079.807155944,,
Killswitch Engage,In Due Time,27752177.293052677,,
Dead by April,Angels Of Clarity,27181259.082326286,,
Breakdown of Sanity,Stronger (Kanye West Cover),26124240.049751244,,
Callejon,Kind im Nebel,25441745.410806812,,
Darkest Hour,The Human Romance [Bonus Track],25209097.58064516,,
Shadows Fall,Seeking The Way-The Greatest Hits,25176906.750392467,,
Killswitch Engage,Wreckless Intent,24231681.412457082,,
Northlane,Vultures,23765040.35313829,,
Emmure,Demo,23560193.979671616,,
Callejon,Willkommen Im Beerdigungscafi,23071881.77966102,,
Dead by April,Faling Behind,22818791.552487895,,
Chimaira,New Shit Vol 3,22507809.228088517,,
Miss May I,Vows For A Massacre,22381715.190107048,,
I Killed the Prom Queen,"Choose To Love, Live Or Die",20645936.65822785,,
Parkway Drive,Wishing Wells,20226994.33279241,,
In This Moment,Sick Like Me,19949952.666820593,,
August Burns Red,Punk Goes Pop Volume 2,19850607.657920312,,
Motionless in White,570,19328663.86171632,,
Miss May I,Monument [Deluxe Edition],18966681.28654971,,
Killswitch Engage,Holy Diver,17921179.935737237,,
Heaven Shall Burn,In Battle... (There is No Law),17491840.806020066,,
Killswitch Engage,The End Of Heartache Special Package Bonus Tracks,16792301.865074478,,
Emmure,The Complete Guide To Needlework [EP],15540800.31152648,,
Breakdown of Sanity,Chapters,15461821.539600296,,
Amatory,Черно-белые дни,15411054.876937103,,
Motionless in White,Eternally Yours,15382799.07732424,,
August Burns Red,Phantom Sessions EP,15229501.05004102,,
Lamb of God,Redneck,14961123.589860698,,
The Agonist,Disconnect Me,14158328.83026065,,
Stigmata,Do Unto Others...,14067558.517699115,,
Unearth,Above the Fall of Man,13922269.334795322,,
As I Lay Dying,My Own Grave - Single,13868828.376205789,,
Bullet for My Valentine,Over It,13225530.852195047,,
Fit for a King,Backbreaker,12757367.136150235,,
Northlane,Node (Deluxe),12630882.97323444,,
Trivium,Strife,12134441.19810825,,
While She Sleeps,Be(lie)ve - Single,11578675.544239338,,
Fit for a King,When Everything Means Nothing,11364777.510861231,,
Fit for a King,Tower of Pain,11250535.866175221,,
The Agonist,Prisoners [Bonus Track],11035318.62745098,,
August Burns Red,Punk Goes Pop 6,10949938.615425112,,
For the Fallen Dreams,Substance,10633013.079710145,,
Architects,Heartburn - Single,10176617.17670286,,
As I Lay Dying,Music,9696801.317957167,,
Northlane,Solar (Acoustic),9667984.984520122,,
Breakdown of Sanity,My Heart in Your Hands (Re-Recorded),9028747.6400837,,
Bullet for My Valentine,Piece Of Me,9006409.55155128,,
Darkest Hour,The Misanthrope,8755665.322580645,,
Bullet for My Valentine,The Last Fight,8408758.26700211,,
While She Sleeps,You Are We [Explicit],8379588.659793814,,
August Burns Red,"Punk Goes Pop, Vol. 6",8271943.341574234,,
Frontside,TurboPunk,8258523.1885200655,,
Chimaira,Freddy Vs Jason,8222334.131602506,,
The Devil Wears Prada,Lines of Your Hands,8145684.63282749,,
August Burns Red,"August Burns Red Presents:  Sleddin' Hill, A Holiday Album",8088643.143170599,,
Bury Tomorrow,On Waxed Wings,7993975.324675324,,
For the Fallen Dreams,Strange Faces Single,7716034.743875278,,
Architects,Day In Day Out,7370125.486725664,,
Frontside,Zmierzch Bogów: Pierwszy Krok Do Mentalnej Rewolucji,7173096.707818929,,
Bury Tomorrow,Man On Fire,6686562.467484207,,
Bury Tomorrow,Knife of Gold,6608198.733375555,,
Lamb of God,Freddy Vs Jason,6212983.669724771,,
Lamb of God,Set to Fail,6201191.614518147,,
The Devil Wears Prada,The Devil Wears Prada on Audiotree Live,5982536.18628068,,
Northlane,Quantum Flux,5957865.239829994,,
Fit for a King,Oblivion,5800654.254982601,,
Killswitch Engage,Starting Over,5652701.747605444,,
Emmure,Nemesis,5589592.062043796,,
August Burns Red,God Rest Ye Merry Gentlemen,5515356.129807693,,
Bury Tomorrow,Royal Blood,5486530.875781949,,
August Burns Red,X Christmas,5264665.5437249085,,
I Killed the Prom Queen,Memento Vivere,5060154.727030626,,
Heaven Shall Burn,Iconoclast: Part I (The Final Resistance),4903650.757331614,,
Northlane,Intuition,4888894.603791931,,
Motionless in White,Punk Goes 90's: Vol. 2,4712994.750320102,,
The Devil Wears Prada,Dead&Alive,4507274.91087344,,
Motionless in White,Reincarnate (Commentary Version),4314725.7741347905,,
Bury Tomorrow,Demo,3951368.4210526315,,
The Devil Wears Prada,South of the City,3808356.1792863356,,
Bury Tomorrow,The Age,3706925.0578257516,,
Stigmata,Do Unto Others,3624836.690450055,,
Haste the Day,Travesty,3576528.3311772314,,
Stigmata,Legion,3567607.7265973254,,
For the Fallen Dreams,Strange Faces - Single,3460520.930232558,,
Stigmata,Лёд,3446537.0008149957,,
Protest the Hero,Sequoia Throne,3439744.548127317,,
Caliban,Intoxicated,3065668.9349112427,,
Chimaira,Chimaira Bonus Disc,3036801.078530502,,
The Ghost Inside,Punk Goes 90s Vol. 2,2970591.84370258,,
Stigmata,Камикадзе (Single),2914001.0781671163,,
All That Remains,Stand Up - Single,2864524.9258160237,,
For the Fallen Dreams,Stone,2807290.8110882957,,
For the Fallen Dreams,Strange Faces,2742940.0812457683,,
Wage War,Witness,2699673.1303418805,,
As I Lay Dying,Cauterize,2692839.8584905663,,
Callejon,Urlaub fürs Gehirn,2682632.340777502,,
Caliban,Before Later Becomes Never,2673190.7668231614,,
Parkway Drive,Epitaph New Noise Volume 1,2630448.9823609227,,
Darkest Hour,Prophecy Fulfilled,2156677.102503745,,
Emmure,Nine Eleven Zero Four,1989777.8280542984,,
Motionless in White,Punk Goes 90s Vol. 2,1925695.6004939799,,
All That Remains,Hold On,1902497.0273483947,,
Emmure,Demons With Ryu,1814872.1311475409,,
Motionless in White,"Punk Goes 90's, Vol. 2",1785092.0598388952,,
Caliban,Single,1766121.3156770612,,
As I Lay Dying,Redefined - Single,1567574.3875278397,,
Northlane,Anthem For The Year 2000,1523542.26156482,,
August Burns Red,Rockin' Around the Christmas Tree,1491285.403050109,,
Caliban,Ich blute für Dich,1458606.195786865,,
Parkway Drive,2010 Warped Tour Compilation,1418950.5012531327,,
The Devil Wears Prada,Warped Tour 2011 Compilation,1380816.6353383458,,
Amatory,VII (English Edition),1358769.8587127158,,
36 Crazyfists,Swing The Noose,1296625.8248472505,,
Caliban,The Sacrament of Sin (Deluxe Version),1087117.0252572498,,
While She Sleeps,Seven Hills,1072464.1221374045,,
Heaven Shall Burn,The Sacrament of Sin (Deluxe Version),1040108.7032201914,,
Callejon,Von Party zu Party,1038429.8780487805,,
Motionless in White,America (Radio Mix),974665.0998824913,,
The Ghost Inside,Music,972001.030927835,,
Shadows Fall,Still I Rise,900346.1538461538,,
Miss May I,Warped Tour 2011 Compilation,882471.2328767123,,
All That Remains,Hold On (single),876278.2087447109,,
For the Fallen Dreams,My Anthem-Like Symphony,851523.9726027397,,
Bleeding Through,Revolving Hype Machines,826804.1528239202,,
Shadows Fall,Deadworld,802889.8751733702,,
Amatory,Неизбежность (Limited Edition),403697.9310344828,,
Chimaira,The Noise Of The Hot Summer,352999.94410285074,,
Breakdown of Sanity,My Heart In Your Hands (Re-Recorded 2015),289408.6956521739,,
Breakdown of Sanity,VA - Alterportal.ru Hits: Emo / Hardcore (December),227665.30612244896,,
Shadows Fall,Masters Of Horror,206604.2253521127,,
Neaera,Maximum Metal vol. 103,153725.49019607843,,
Shadows Fall,Bark at the Moon,82489.09090909091,,
